,BTC-USD,^GSPC,^VIX,DX-Y.NYB,US10Y,BREAKEVEN,BTC_ret,SPX_ret
2023-01-24,22636.46875,4016.949951171875,19.200000762939453,101.91999816894531,3.46,2.27,-0.012991945703908492,-0.0007115031258156934
2023-01-25,23117.859375,4016.219970703125,19.079999923706055,101.63999938964844,3.46,2.29,0.021266153759075257,-0.0001817250594663422
2023-01-26,23032.77734375,4060.429931640625,18.729999542236328,101.83999633789062,3.49,2.33,-0.003680359408276712,0.011007853469181317
2023-01-27,23078.728515625,4070.56005859375,18.510000228881836,101.93000030517578,3.52,2.33,0.0019950339114214177,0.002494840970949097
2023-01-30,22840.138671875,4017.77001953125,19.940000534057617,102.27999877929688,3.55,2.29,-0.010338084422132132,-0.012968740984683369
2023-01-31,23139.283203125,4076.60009765625,19.399999618530273,102.0999984741211,3.52,2.24,0.013097316769725253,0.014642470285510134
2023-02-01,23723.76953125,4119.2099609375,17.8700008392334,101.22000122070312,3.39,2.25,0.025259482888651652,0.010452303944590291
2023-02-02,23471.87109375,4179.759765625,18.729999542236328,101.75,3.4,2.22,-0.01061797692681965,0.014699373244309921
2023-02-03,23449.322265625,4136.47998046875,18.329999923706055,102.91999816894531,3.53,2.22,-0.0009606745041729203,-0.010354610691310495
2023-02-06,22760.109375,4111.080078125,19.43000030517578,103.62000274658203,3.63,2.25,-0.029391591058277045,-0.006140463017754394
2023-02-07,23264.291015625,4164.0,18.65999984741211,103.43000030517578,3.67,2.31,0.022151986720186922,0.01287251059802652
2023-02-08,22939.3984375,4117.85986328125,19.6299991607666,103.41000366210938,3.63,2.34,-0.013965290320121615,-0.011080724476164705
2023-02-09,21819.0390625,4081.5,20.709999084472656,103.22000122070312,3.67,2.33,-0.04883996317743455,-0.00882979617773516
2023-02-10,21651.18359375,4090.4599609375,20.530000686645508,103.62999725341797,3.74,2.33,-0.007693073387383564,0.0021952617756952897
2023-02-13,21808.1015625,4137.2900390625,20.34000015258789,103.3499984741211,3.72,2.31,0.007247546909874059,0.011448609342766147
2023-02-14,22220.8046875,4136.1298828125,18.90999984741211,103.2300033569336,3.77,2.31,0.018924303145655852,-0.0002804145319874607
2023-02-15,24307.841796875,4147.60009765625,18.229999542236328,103.91999816894531,3.81,2.35,0.09392266116037784,0.002773175690496066
2023-02-16,23623.474609375,4090.409912109375,20.170000076293945,103.86000061035156,3.86,2.37,-0.028154173176657027,-0.013788741489130674
2023-02-17,24565.6015625,4079.090087890625,20.020000457763672,103.86000061035156,3.82,2.36,0.03988096453648349,-0.002767405825327751
2023-02-20,24829.1484375,4079.090087890625,20.020000457763672,103.86000061035156,3.82,2.36,0.010728289080545572,0.0
2023-02-21,24436.353515625,3997.340087890625,22.8700008392334,104.18000030517578,3.95,2.42,-0.01581991113645098,-0.020041234255327334
2023-02-22,24188.84375,3991.050048828125,22.290000915527344,104.58999633789062,3.93,2.41,-0.01012875204423358,-0.0015735561458868341
2023-02-23,23947.4921875,4012.320068359375,21.139999389648438,104.5999984741211,3.88,2.39,-0.00997780485063493,0.005329429416074394
2023-02-24,23198.126953125,3970.0400390625,21.670000076293945,105.20999908447266,3.95,2.38,-0.03129201289670536,-0.010537551485558128
2023-02-27,23522.87109375,3982.239990234375,20.950000762939453,104.66999816894531,3.92,2.36,0.013998722452083667,0.0030730045671669703
2023-02-28,23147.353515625,3970.14990234375,20.700000762939453,104.87000274658203,3.92,2.43,-0.01596393470118429,-0.0030360018281855305
2023-03-01,23646.55078125,3951.389892578125,20.579999923706055,104.4800033569336,4.01,2.44,0.02156606219747892,-0.004725264845680033
2023-03-02,23475.466796875,3981.35009765625,19.59000015258789,105.02999877929688,4.08,2.48,-0.007235050302163204,0.0075821940867943916
2023-03-03,22362.6796875,4045.639892578125,18.489999771118164,104.5199966430664,3.97,2.52,-0.047402129167592566,0.0161477371607488
2023-03-06,22429.7578125,4048.419921875,18.610000610351562,104.3499984741211,3.98,2.49,0.0029995566692972986,0.0006871667698291617
2023-03-07,22219.76953125,3986.3701171875,19.59000015258789,105.62000274658203,3.97,2.38,-0.00936203961743065,-0.015326919115337678
2023-03-08,21718.080078125,3992.010009765625,19.110000610351562,105.66000366210938,3.98,2.32,-0.022578517406286358,0.0014147940136839399
2023-03-09,20363.021484375,3918.320068359375,22.610000610351562,105.30999755859375,3.93,2.3,-0.06239311158608585,-0.01845935787384867
2023-03-10,20187.244140625,3861.590087890625,24.799999237060547,104.58000183105469,3.7,2.26,-0.008632183779056501,-0.01447813845705137
2023-03-13,24197.533203125,3855.760009765625,26.520000457763672,103.5999984741211,3.55,2.24,0.19865460756129938,-0.001509761003189447
2023-03-14,24746.07421875,3919.2900390625,23.729999542236328,103.5999984741211,3.64,2.31,0.022669294883089997,0.016476655480623936
2023-03-15,24375.9609375,3891.929931640625,26.139999389648438,104.6500015258789,3.51,2.29,-0.014956444322371198,-0.00698088356543769
2023-03-16,25052.7890625,3960.280029296875,22.989999771118164,104.41999816894531,3.56,2.22,0.027766213062754286,0.017562006217166637
2023-03-17,27423.9296875,3916.639892578125,25.510000228881836,103.70999908447266,3.39,2.1,0.0946457745317153,-0.011019457310067593
2023-03-20,27767.236328125,3951.570068359375,24.149999618530273,103.27999877929688,3.47,2.14,0.012518506448092381,0.008918403718310097
2023-03-21,28175.81640625,4002.8701171875,21.3799991607666,103.26000213623047,3.59,2.23,0.014714466837708162,0.012982193897784988
2023-03-22,27307.4375,3936.969970703125,22.260000228881836,102.3499984741211,3.48,2.28,-0.030820008681536337,-0.01646322377571363
2023-03-23,28333.97265625,3948.719970703125,22.610000610351562,102.52999877929688,3.38,2.19,0.03759177902540278,0.0029845287333754023
2023-03-24,27493.28515625,3970.989990234375,21.739999771118164,103.12000274658203,3.38,2.22,-0.02967065403073854,0.005639807253104534
2023-03-27,27139.888671875,3977.530029296875,20.600000381469727,102.86000061035156,3.53,2.24,-0.012853919870491115,0.0016469543057482383
2023-03-28,27268.130859375,3971.27001953125,19.969999313354492,102.43000030517578,3.55,2.31,0.004725228944394866,-0.0015738434957162095
2023-03-29,28348.44140625,4027.81005859375,19.1200008392334,102.63999938964844,3.57,2.33,0.0396180637553154,0.014237268879836451
2023-03-30,28033.5625,4050.830078125,19.020000457763672,102.13999938964844,3.55,2.34,-0.0111074503792854,0.005715269388667954
2023-03-31,28478.484375,4109.31005859375,18.700000762939453,102.51000213623047,3.48,2.32,0.015871042968584437,0.014436542471763847
2023-04-03,27790.220703125,4124.509765625,18.549999237060547,102.08999633789062,3.43,2.29,-0.024167847656920816,0.0036988464765423945
2023-04-04,28168.08984375,4100.60009765625,19.0,101.58999633789062,3.35,2.25,0.0135971982612757,-0.005796972083329965
2023-04-05,28177.984375,4090.3798828125,19.079999923706055,101.8499984741211,3.3,2.23,0.000351267384649967,-0.002492370531228194
2023-04-06,28044.140625,4105.02001953125,18.399999618530273,101.81999969482422,3.3,2.24,-0.004749940528704033,0.0035791630944272956
2023-04-07,27925.859375,4105.02001953125,18.399999618530273,101.81999969482422,3.39,2.25,-0.004217681389550476,0.0
2023-04-10,29652.98046875,4109.10986328125,18.969999313354492,102.58000183105469,3.41,2.27,0.061846658702871204,0.0009963029974375814
2023-04-11,30235.05859375,4108.93994140625,19.100000381469727,102.19999694824219,3.43,2.29,0.019629666758571807,-4.1352477946232646e-05
2023-04-12,30139.052734375,4091.949951171875,19.09000015258789,101.5,3.41,2.27,-0.003175315803583212,-0.004134884052006904
2023-04-13,30399.06640625,4146.22021484375,17.799999237060547,101.01000213623047,3.45,2.29,0.00862713483952482,0.01326268999363811
2023-04-14,30485.69921875,4137.64013671875,17.06999969482422,101.55000305175781,3.52,2.3,0.002849851088919886,-0.0020693734728036706
2023-04-17,29445.044921875,4151.31982421875,16.950000762939453,102.0999984741211,3.6,2.32,-0.03413581854914294,0.00330615690296554
2023-04-18,30397.552734375,4154.8701171875,16.829999923706055,101.75,3.58,2.28,0.032348662229154,0.0008552202959737354
2023-04-19,28822.6796875,4154.52001953125,16.459999084472656,101.97000122070312,3.6,2.28,-0.0518092051895368,-8.42619976980652e-05
2023-04-20,28245.98828125,4129.7900390625,17.170000076293945,101.83999633789062,3.54,2.26,-0.020008250880993006,-0.00595254815297297
2023-04-21,27276.91015625,4133.52001953125,16.770000457763672,101.81999969482422,3.57,2.28,-0.034308522518338824,0.0009031888869577287
2023-04-24,27525.33984375,4137.0400390625,16.889999389648438,101.3499984741211,3.52,2.28,0.009107691673174267,0.0008515791660903549
2023-04-25,28307.59765625,4071.6298828125,18.760000228881836,101.86000061035156,3.4,2.25,0.02841955147295372,-0.015810858882773227
2023-04-26,28422.701171875,4055.989990234375,18.84000015258789,101.47000122070312,3.43,2.25,0.004066170397882152,-0.003841187197329843
2023-04-27,29473.787109375,4135.35009765625,17.030000686645508,101.5,3.53,2.27,0.036980508331842854,0.01956614972249704
2023-04-28,29340.26171875,4169.47998046875,15.779999732971191,101.66999816894531,3.44,2.18,-0.00453030993708059,0.008253202753460531
2023-05-01,28091.568359375,4167.8701171875,16.079999923706055,102.1500015258789,3.59,2.23,-0.04255903956633822,-0.0003861064902076494
2023-05-02,28680.537109375,4119.580078125,17.780000686645508,101.95999908447266,3.44,2.2,0.020966033026897257,-0.011586262936400304
2023-05-03,29006.30859375,4090.75,18.34000015258789,101.33999633789062,3.38,2.2,0.01135862564681589,-0.006998305064656485
2023-05-04,28847.7109375,4061.219970703125,20.09000015258789,101.4000015258789,3.37,2.19,-0.005467695268338013,-0.007218732334382416
2023-05-05,29534.384765625,4136.25,17.190000534057617,101.20999908447266,3.44,2.21,0.023803407820215394,0.018474751389515376
2023-05-08,27694.2734375,4138.1201171875,16.979999542236328,101.37000274658203,3.52,2.23,-0.06230403452543565,0.0004521286642489297
2023-05-09,27658.775390625,4119.169921875,17.709999084472656,101.63999938964844,3.53,2.23,-0.0012817829272578907,-0.004579421277258522
2023-05-10,27621.755859375,4137.64013671875,16.940000534057617,101.4800033569336,3.43,2.17,-0.0013384371045779275,0.004483965263404999
2023-05-11,27000.7890625,4130.6201171875,16.93000030517578,102.05999755859375,3.39,2.16,-0.022481076150133283,-0.0016966239932159066
2023-05-12,26804.990234375,4124.080078125,17.030000686645508,102.68000030517578,3.46,2.18,-0.007251596524522896,-0.0015833068345566526
2023-05-15,27192.693359375,4136.27978515625,17.1200008392334,102.43000030517578,3.5,2.19,0.014463841307533976,0.0029581644391338813
2023-05-16,27036.650390625,4109.89990234375,17.989999771118164,102.55999755859375,3.54,2.19,-0.005738415341494774,-0.006377683373153031
2023-05-17,27398.802734375,4158.77001953125,16.8700008392334,102.87999725341797,3.57,2.22,0.013394867282656264,0.011890829058788244
2023-05-18,26832.208984375,4198.0498046875,16.049999237060547,103.58000183105469,3.65,2.23,-0.02067950762275983,0.009445048649426635
2023-05-19,26890.12890625,4191.97998046875,16.809999465942383,103.19999694824219,3.7,2.24,0.0021585968530852817,-0.0014458676054706077
2023-05-22,26851.27734375,4192.6298828125,17.209999084472656,103.19999694824219,3.72,2.24,-0.0014448261901403026,0.0001550346964389604
2023-05-23,27225.7265625,4145.580078125,18.530000686645508,103.48999786376953,3.7,2.26,0.013945303754316907,-0.011222026747550129
2023-05-24,26334.818359375,4115.240234375,20.030000686645508,103.88999938964844,3.73,2.25,-0.03272302765106416,-0.007318600335353365
2023-05-25,26476.20703125,4151.27978515625,19.139999389648438,104.20999908447266,3.83,2.25,0.005368887301425707,0.008757581265902425
2023-05-26,26719.291015625,4205.4501953125,17.950000762939453,104.20999908447266,3.8,2.23,0.009181223884829448,0.01304908677799732
2023-05-29,27745.884765625,4205.4501953125,17.950000762939453,104.20999908447266,3.8,2.23,0.03842144424414795,0.0
2023-05-30,27702.349609375,4205.52001953125,17.459999084472656,104.16999816894531,3.69,2.22,-0.0015690671469931194,1.660326849850513e-05
2023-05-31,27219.658203125,4179.830078125,17.940000534057617,104.31999969482422,3.64,2.18,-0.01742420455507676,-0.006108624209833935
2023-06-01,26819.97265625,4221.02001953125,15.649999618530273,103.55999755859375,3.61,2.16,-0.014683709247646393,0.009854453563032717
2023-06-02,27249.58984375,4282.3701171875,14.600000381469727,104.0199966430664,3.69,2.18,0.01601855426947596,0.014534424705965554
2023-06-05,25760.09765625,4273.7900390625,14.729999542236328,104.0,3.69,2.19,-0.05466108649857837,-0.0020035816359177394
2023-06-06,27238.783203125,4283.85009765625,13.960000038146973,104.12999725341797,3.7,2.2,0.057402171630208665,0.0023538963079141606
2023-06-07,26345.998046875,4267.52001953125,13.9399995803833,104.0999984741211,3.79,2.21,-0.03277624957004588,-0.0038120096998572883
2023-06-08,26508.216796875,4293.93017578125,13.649999618530273,103.33999633789062,3.73,2.2,0.0061572444403654725,0.0061886426142414575
2023-06-09,26480.375,4298.85986328125,13.829999923706055,103.55999755859375,3.75,2.2,-0.0010503081775867784,0.001148059539441082
2023-06-12,25902.5,4338.93017578125,15.010000228881836,103.62999725341797,3.73,2.17,-0.021822764972172837,0.009321148810237156
2023-06-13,25918.728515625,4369.009765625,14.609999656677246,103.33999633789062,3.84,2.2,0.0006265231396582749,0.006932489951473775
2023-06-14,25124.67578125,4372.58984375,13.880000114440918,103.01000213623047,3.83,2.21,-0.030636253390914137,0.0008194255259321714
2023-06-15,25576.39453125,4425.83984375,14.5,102.12000274658203,3.72,2.21,0.017979087727655774,0.01217813742034668
2023-06-16,26327.462890625,4409.58984375,13.539999961853027,102.30000305175781,3.77,2.22,0.029365685552642073,-0.0036716195284263176
2023-06-19,26851.029296875,4409.58984375,13.539999961853027,102.30000305175781,3.77,2.22,0.01988670189851205,0.0
2023-06-20,28327.48828125,4388.7099609375,13.880000114440918,102.54000091552734,3.74,2.22,0.05498705349618893,-0.0047351076976228645
2023-06-21,30027.296875,4365.68994140625,13.199999809265137,102.06999969482422,3.72,2.21,0.06000562340273241,-0.005245281583003636
2023-06-22,29912.28125,4381.89013671875,12.90999984741211,102.38999938964844,3.8,2.24,-0.0038303689299371557,0.003710798414438443
2023-06-23,30695.46875,4348.330078125,13.4399995803833,102.9000015258789,3.74,2.21,0.02618280743799839,-0.007658808766684566
2023-06-26,30271.130859375,4328.81982421875,14.25,102.69000244140625,3.72,2.18,-0.013824121536668121,-0.004486838293256468
2023-06-27,30688.1640625,4378.41015625,13.739999771118164,102.48999786376953,3.77,2.2,0.013776598074988877,0.011455854954693034
2023-06-28,30086.24609375,4376.85986328125,13.430000305175781,102.91000366210938,3.71,2.18,-0.01961401038928634,-0.00035407668843834283
2023-06-29,30445.3515625,4396.43994140625,13.539999961853027,103.33999633789062,3.85,2.2,0.011935868224670187,0.004473544672805918
2023-06-30,30477.251953125,4450.3798828125,13.59000015258789,102.91000366210938,3.81,2.22,0.0010477918298796851,0.012269004495714109
2023-07-03,31156.439453125,4455.58984375,13.569999694824219,102.98999786376953,3.86,2.25,0.022285063661402704,0.0011706778016009611
2023-07-04,30777.58203125,4455.58984375,13.569999694824219,102.98999786376953,3.86,2.25,-0.012159843310882601,0.0
2023-07-05,30514.166015625,4446.81982421875,14.180000305175781,103.37000274658203,3.95,2.26,-0.0085586975402272,-0.0019683184132291975
2023-07-06,29909.337890625,4411.58984375,15.4399995803833,103.16999816894531,4.05,2.27,-0.019821224171432172,-0.007922511336500904
2023-07-07,30342.265625,4398.9501953125,14.829999923706055,102.2699966430664,4.06,2.27,0.014474667943441766,-0.0028651005386203243
2023-07-10,30414.470703125,4409.52978515625,15.069999694824219,101.97000122070312,4.01,2.25,0.002379686441921658,0.002405026057131332
2023-07-11,30620.951171875,4439.259765625,14.84000015258789,101.7300033569336,3.99,2.24,0.006788889103658935,0.0067422110558885695
2023-07-12,30391.646484375,4472.16015625,13.539999961853027,100.5199966430664,3.86,2.26,-0.007488490028050299,0.007411233485312474
2023-07-13,31476.048828125,4510.0400390625,13.609999656677246,99.7699966430664,3.76,2.24,0.03568093437476372,0.008470153458069118
2023-07-14,30334.068359375,4505.419921875,13.34000015258789,99.91000366210938,3.83,2.24,-0.036280934592069825,-0.0010244071333035398
2023-07-17,30145.888671875,4522.7900390625,13.479999542236328,99.83999633789062,3.81,2.25,-0.006203575638802916,0.0038553825145495324
2023-07-18,29856.5625,4554.97998046875,13.300000190734863,99.94000244140625,3.8,2.23,-0.009597533349379406,0.007117275205842377
2023-07-19,29913.923828125,4565.72021484375,13.760000228881836,100.27999877929688,3.75,2.22,0.0019212301525000086,0.002357910335732072
2023-07-20,29792.015625,4534.8701171875,13.989999771118164,100.87999725341797,3.85,2.35,-0.0040752996439197275,-0.006756896218903741
2023-07-21,29908.744140625,4536.33984375,13.600000381469727,101.06999969482422,3.84,2.35,0.0039181140710413676,0.0003240945218980773
